,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
136,0.0,0.0,0.0,0.0,-1.01319,0.0,0.0,1.01319,2.02638,0.35,0.0,0.0,0.0,2,1626146 - 1626192 - 203459 - 204025 - 203943,"Alexander,Cliff - Connaughton,Pat - Crabbe,Allen - Frazier,Tim - Vonleh,Noah",Lineups,,2,3.45,-1.01319,0.0,0.0,4.05276,4.05276,-1.01319,0.0,,,,-2.02638,0,0.0
137,0.0,2.02638,-2.02638,-4.05276,1.01319,0.0,0.0,-1.01319,0.0,0.048,0.0,1.01319,0.333,2,203459 - 202334 - 203081 - 203148 - 203943,"Crabbe,Allen - Davis,Ed - Lillard,Damian - Roberts,Brian - Vonleh,Noah",Lineups,,0,3.41833333333,-2.02638,1.01319,-1.01319,1.01319,1.01319,-6.07914,2.02638,,,,-2.02638,2,1.0
138,-2.02638,1.01319,-1.01319,-1.01319,1.01319,0.0,0.0,2.02638,0.0,-0.229,0.0,0.0,0.0,1,202334 - 201945 - 203468 - 203148 - 203943,"Davis,Ed - Henderson,Gerald - McCollum,CJ - Roberts,Brian - Vonleh,Noah",Lineups,,1,3.36666666667,1.01319,1.01319,-1.01319,0.0,0.0,0.0,1.01319,,,,0.0,0,0.0
139,-2.02638,0.0,0.0,0.0,-1.01319,-1.01319,-1.0,-1.01319,-1.01319,-0.167,2.02638,0.0,-0.5,1,202329 - 204025 - 203090 - 203468 - 203486,"Aminu,Al-Farouq - Frazier,Tim - Harkless,Maurice - McCollum,CJ - Plumlee,Mason",Lineups,,0,3.26666666667,0.0,0.0,0.0,-3.03957,-3.03957,0.0,1.01319,,,,0.0,1,1.0
140,-3.03957,0.0,0.0,-1.01319,-1.01319,-3.03957,-1.0,-2.02638,-3.03957,-0.467,2.02638,2.02638,1.0,2,1626192 - 203459 - 1626242 - 203148 - 203943,"Connaughton,Pat - Crabbe,Allen - Montero,Luis - Roberts,Brian - Vonleh,Noah",Lineups,,1,3.26,0.0,-1.01319,1.01319,-7.09233,-7.09233,-1.01319,0.0,,,,1.01319,1,0.5
141,-1.01319,0.0,0.0,0.0,-1.01319,0.0,0.0,-3.03957,-1.01319,0.071,2.02638,2.02638,1.0,1,203459 - 202334 - 203090 - 203081 - 203486,"Crabbe,Allen - Davis,Ed - Harkless,Maurice - Lillard,Damian - Plumlee,Mason",Lineups,,1,3.2,-2.02638,0.0,0.0,0.0,0.0,-2.02638,0.0,,,,0.0,0,0.0
142,-1.01319,0.0,0.0,0.0,-2.02638,-2.02638,-0.267,1.01319,-1.01319,-0.214,4.05276,3.03957,0.75,2,203459 - 204025 - 203086 - 203468 - 203486,"Crabbe,Allen - Frazier,Tim - Leonard,Meyers - McCollum,CJ - Plumlee,Mason",Lineups,,1,3.13666666667,2.02638,-2.02638,2.02638,-1.01319,-1.01319,2.02638,0.0,,,,0.0,1,0.5
143,-1.01319,-1.01319,1.01319,-4.05276,2.02638,0.0,0.0,-2.02638,-5.06595,-0.583,-5.06595,-4.05276,-0.8,3,202329 - 203459 - 203090 - 201945 - 203081,"Aminu,Al-Farouq - Crabbe,Allen - Harkless,Maurice - Henderson,Gerald - Lillard,Damian",Lineups,,2,3.125,-2.02638,3.03957,-3.03957,-14.18466,-14.18466,-6.07914,-1.01319,,,,1.01319,1,0.333
144,1.01319,0.0,0.0,1.01319,1.01319,1.01319,0.5,1.01319,2.02638,0.35,-2.02638,-1.01319,-0.5,1,1626192 - 204025 - 203090 - 203086 - 203943,"Connaughton,Pat - Frazier,Tim - Harkless,Maurice - Leonard,Meyers - Vonleh,Noah",Lineups,,1,3.1,0.0,1.01319,-1.01319,4.05276,4.05276,1.01319,-1.01319,,,,-1.01319,0,0.0
145,1.01319,0.0,0.0,0.0,-2.02638,0.0,0.0,-1.01319,-1.01319,-0.1,1.01319,1.01319,0.5,1,204025 - 203090 - 201945 - 203086 - 203943,"Frazier,Tim - Harkless,Maurice - Henderson,Gerald - Leonard,Meyers - Vonleh,Noah",Lineups,,1,3.06666666667,1.01319,1.01319,-1.01319,-1.01319,-1.01319,1.01319,0.0,,,,0.0,0,0.0
