,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
37,6.07914,0.0,0.0,5.06595,1.01319,2.02638,0.136,5.06595,5.06595,0.074,1.01319,0.0,-0.25,7,2564 - 201980 - 201988 - 203613 - 2561,"Diaw,Boris - Green,Danny - Mills,Patty - Simmons,Jonathon - West,David",Lineups,,0,17.0883333333,3.03957,-3.03957,3.03957,12.15828,12.15828,8.10552,-2.02638,,,,0.0,7,1.0
38,-2.02638,1.01319,-1.01319,5.06595,5.06595,-2.02638,-0.778,0.0,1.01319,0.042,-5.06595,-3.03957,0.044,9,200746 - 2564 - 1938 - 201988 - 203613,"Aldridge,LaMarcus - Diaw,Boris - Ginobili,Manu - Mills,Patty - Simmons,Jonathon",Lineups,,3,16.4833333333,2.02638,3.03957,-3.03957,-3.03957,-3.03957,7.09233,-1.01319,,,,2.02638,6,0.667
39,7.09233,2.02638,-2.02638,4.05276,2.02638,-1.01319,-0.25,5.06595,6.07914,0.139,2.02638,5.06595,0.274,6,203937 - 2564 - 1938 - 1626246 - 201988,"Anderson,Kyle - Diaw,Boris - Ginobili,Manu - Marjanovic,Boban - Mills,Patty",Lineups,,1,16.415,2.02638,0.0,0.0,16.21104,16.21104,6.07914,-3.03957,,,,-1.01319,5,0.833
40,3.03957,1.01319,-1.01319,0.0,-6.07914,1.01319,0.778,-3.03957,3.03957,0.171,2.02638,5.06595,0.287,5,200746 - 203937 - 1938 - 202695 - 2225,"Aldridge,LaMarcus - Anderson,Kyle - Ginobili,Manu - Leonard,Kawhi - Parker,Tony",Lineups,,1,15.73,-4.05276,1.01319,-1.01319,12.15828,12.15828,-4.05276,-2.02638,,,,-3.03957,4,0.8
41,-1.01319,-1.01319,1.01319,-6.07914,0.0,0.0,0.0,1.01319,-6.07914,-0.27,-11.14509,-5.06595,0.238,8,2564 - 1938 - 202695 - 2225 - 2561,"Diaw,Boris - Ginobili,Manu - Leonard,Kawhi - Parker,Tony - West,David",Lineups,,1,14.6833333333,-3.03957,8.10552,-8.10552,-17.22423,-17.22423,-9.11871,-1.01319,,,,0.0,7,0.875
42,6.07914,-1.01319,1.01319,0.0,-1.01319,2.02638,0.278,-1.01319,0.0,0.014,0.0,0.0,0.0,4,203937 - 1938 - 2755 - 201988 - 2561,"Anderson,Kyle - Ginobili,Manu - Martin,Kevin - Mills,Patty - West,David",Lineups,,1,14.1166666667,-1.01319,2.02638,-2.02638,2.02638,2.02638,-1.01319,-1.01319,,,,0.0,3,0.75
43,2.02638,3.03957,-3.03957,4.05276,1.01319,2.02638,0.5,1.01319,7.09233,0.263,2.02638,3.03957,0.25,1,200746 - 201980 - 202695 - 1889 - 2561,"Aldridge,LaMarcus - Green,Danny - Leonard,Kawhi - Miller,Andre - West,David",Lineups,,0,14.05,-2.02638,-2.02638,2.02638,19.25061,19.25061,2.02638,2.02638,,,,-3.03957,1,1.0
44,0.0,0.0,0.0,2.02638,2.02638,0.0,-0.5,1.01319,3.03957,0.098,-2.02638,-1.01319,0.25,1,200746 - 203937 - 1495 - 2755 - 2225,"Aldridge,LaMarcus - Anderson,Kyle - Duncan,Tim - Martin,Kevin - Parker,Tony",Lineups,,0,14.0166666667,2.02638,-1.01319,1.01319,5.06595,5.06595,4.05276,0.0,,,,0.0,1,1.0
45,7.09233,0.0,0.0,1.01319,1.01319,1.01319,0.107,7.09233,3.03957,-0.012,-4.05276,-1.01319,0.208,3,2446 - 2564 - 1626246 - 203492 - 203613,"Butler,Rasual - Diaw,Boris - Marjanovic,Boban - McCallum,Ray - Simmons,Jonathon",Lineups,,0,13.85,2.02638,2.02638,-2.02638,6.07914,6.07914,3.03957,0.0,,,,-1.01319,3,1.0
46,-1.01319,0.0,0.0,-1.01319,0.0,-1.01319,-0.167,1.01319,-4.05276,-0.206,4.05276,4.05276,0.0,4,203937 - 2564 - 201980 - 1626246 - 201988,"Anderson,Kyle - Diaw,Boris - Green,Danny - Marjanovic,Boban - Mills,Patty",Lineups,,1,13.75,4.05276,-2.02638,2.02638,-5.06595,-5.06595,3.03957,-1.01319,,,,3.03957,3,0.75
